model,batch_size,start_time,end_time,duration
timm_efficientnet,1,1653450205678641054,1653450208391317043,2712.654052734375
timm_efficientnet,2,1653450210361060646,1653450212916802187,2555.71826171875
timm_efficientnet,2,1653450214915309845,1653450217466621150,2551.289794921875
timm_efficientnet,2,1653450219571520700,1653450222114263223,2542.718994140625
timm_efficientnet,2,1653450224296238417,1653450226790338478,2494.080078125
timm_efficientnet,4,1653450228943669287,1653450231472508496,2528.81201171875
timm_efficientnet,4,1653450233524454818,1653450236152434992,2627.962158203125
timm_efficientnet,4,1653450238179401271,1653450240880224580,2700.8056640625
timm_efficientnet,4,1653450242899186443,1653450245450501428,2551.2958984375
timm_efficientnet,8,1653450247441234527,1653450250051611975,2610.35888671875
timm_efficientnet,8,1653450252003075431,1653450254552721075,2549.627197265625
timm_efficientnet,8,1653450256552128895,1653450259191521139,2639.37353515625
timm_efficientnet,8,1653450261441622135,1653450264091302280,2649.661376953125
timm_efficientnet,16,1653450266126888030,1653450268737165042,2610.2724609375
timm_efficientnet,16,1653450270770528718,1653450273335323427,2564.77587890625
timm_efficientnet,16,1653450275342720799,1653450278061629570,2718.86962890625
timm_efficientnet,16,1653450280076785948,1653450282655213197,2578.419921875
timm_efficientnet,32,1653450284722677474,1653450289020195149,4297.5283203125
timm_efficientnet,32,1653450291117469927,1653450295415580807,4298.123046875
timm_efficientnet,32,1653450297743708167,1653450302048203488,4304.50244140625
timm_efficientnet,32,1653450304536636510,1653450308835649601,4299.0263671875
timm_efficientnet,64,1653450311295784558,1653450319488475880,8192.7509765625
timm_efficientnet,64,1653450322186295752,1653450330377737049,8191.48779296875
timm_efficientnet,64,1653450332696943463,1653450340891384900,8194.5
timm_efficientnet,64,1653450343254586645,1653450351450764697,8196.2265625
yolov3,1,1653450359576776445,1653450363305386476,3728.58544921875
yolov3,1,1653450366159819895,1653450369869206909,3709.369140625
yolov3,1,1653450372954545877,1653450376654884421,3700.3310546875
yolov3,1,1653450379691884236,1653450383446828809,3754.93994140625
yolov3,2,1653450389312960076,1653450394046392823,4733.43212890625
yolov3,2,1653450398353433817,1653450403142168612,4788.72802734375
yolov3,2,1653450407313122689,1653450412056465436,4743.33740234375
yolov3,2,1653450416178682946,1653450420889950533,4711.2646484375
yolov3,4,1653450427912745690,1653450435185494779,7272.755859375
yolov3,4,1653450440822838367,1653450448060194008,7237.3759765625
yolov3,4,1653450454127023870,1653450461358815555,7231.82275390625
yolov3,4,1653450467457639347,1653450474729072545,7271.4638671875
yolov3,8,1653450484929387803,1653450497246318985,12317.0263671875
yolov3,8,1653450506179247859,1653450518359786332,12180.6181640625
yolov3,8,1653450527653192424,1653450539892658572,12239.55078125
yolov3,8,1653450549342264785,1653450561590447258,12248.2744140625
yolov3,16,1653450572281587761,1653450592048332592,19766.9375
yolov3,16,1653450601706285488,1653450621547128481,19841.001953125
yolov3,16,1653450631004600490,1653450650808051725,19803.634765625
yolov3,16,1653450661105338654,1653450681047157615,19941.9921875
mobilenet_v2_quantized_qat,1,1653450694097040552,1653450698656234490,4559.1875
mobilenet_v2_quantized_qat,1,1653450701721299667,1653450706227399088,4506.099609375
mobilenet_v2_quantized_qat,1,1653450709530608760,1653450714064507766,4533.89990234375
mobilenet_v2_quantized_qat,1,1653450717232488359,1653450721815801082,4583.3134765625
mobilenet_v2_quantized_qat,2,1653450724975011602,1653450729572248311,4597.2431640625
mobilenet_v2_quantized_qat,2,1653450732571283650,1653450737178665585,4607.3896484375
mobilenet_v2_quantized_qat,2,1653450740150155128,1653450744917484474,4767.33642578125
mobilenet_v2_quantized_qat,2,1653450748156418047,1653450752901745614,4745.33447265625
mobilenet_v2_quantized_qat,4,1653450755962510314,1653450760552289213,4589.775390625
mobilenet_v2_quantized_qat,4,1653450763493457921,1653450768258825050,4765.380859375
mobilenet_v2_quantized_qat,4,1653450771173408551,1653450775810197754,4636.80078125
mobilenet_v2_quantized_qat,4,1653450778775139575,1653450783381924907,4606.7978515625
mobilenet_v2_quantized_qat,8,1653450786749294265,1653450791382485748,4633.20458984375
mobilenet_v2_quantized_qat,8,1653450794562422405,1653450799175353324,4612.94189453125
mobilenet_v2_quantized_qat,8,1653450802181013602,1653450806911964465,4730.9638671875
mobilenet_v2_quantized_qat,8,1653450810132361871,1653450814820088483,4687.74072265625
mobilenet_v2_quantized_qat,16,1653450817992524479,1653450823095688916,5103.185546875
mobilenet_v2_quantized_qat,16,1653450826069579585,1653450831125148584,5055.5859375
mobilenet_v2_quantized_qat,16,1653450834192215528,1653450839339645873,5147.4326171875
mobilenet_v2_quantized_qat,16,1653450842353440630,1653450847472924397,5119.49609375
mobilenet_v2_quantized_qat,32,1653450850779523903,1653450858263732104,7484.25634765625
mobilenet_v2_quantized_qat,32,1653450861921864188,1653450869452182783,7530.36474609375
mobilenet_v2_quantized_qat,32,1653450873164645944,1653450880640348110,7475.74365234375
mobilenet_v2_quantized_qat,32,1653450883943899641,1653450891384706656,7440.85107421875
mobilenet_v2_quantized_qat,64,1653450895114726208,1653450908023332462,12908.7021484375
mobilenet_v2_quantized_qat,64,1653450911558492880,1653450924468255318,12909.87109375
mobilenet_v2_quantized_qat,64,1653450928335293828,1653450941266135396,12930.947265625
mobilenet_v2_quantized_qat,64,1653450945521040837,1653450958454244025,12933.3056640625
pytorch_unet,1,1653450964042238203,1653450971520182765,7477.98291015625
pytorch_unet,1,1653450973931624844,1653450981401301667,7469.68701171875
pytorch_unet,1,1653450983696131329,1653450991160988186,7464.89306640625
pytorch_unet,1,1653450993725099324,1653451001153059151,7427.99560546875
pytorch_unet,2,1653451004212727193,1653451018307698816,14095.08984375
pytorch_unet,2,1653451021359200542,1653451035440869418,14081.779296875
pytorch_unet,2,1653451038177163553,1653451052307288484,14130.212890625
pytorch_unet,2,1653451054994285645,1653451069115961553,14121.791015625
pytorch_unet,4,1653451073100159259,1653451100524404961,27424.51953125
pytorch_unet,4,1653451104251012214,1653451131673277641,27422.5234375
pytorch_unet,4,1653451135828202431,1653451163309699747,27481.7578125
pytorch_unet,4,1653451167082775868,1653451194583476345,27500.962890625
mobilenet_v2,1,1653451199794315763,1653451202171392184,2377.040771484375
mobilenet_v2,1,1653451204246450475,1653451206654163686,2407.67822265625
mobilenet_v2,1,1653451208661728095,1653451210972643959,2310.88037109375
mobilenet_v2,1,1653451213111437595,1653451215251470243,2139.99560546875
mobilenet_v2,2,1653451217365286638,1653451219664874371,2299.55029296875
mobilenet_v2,2,1653451221702808107,1653451223935500607,2232.661865234375
mobilenet_v2,2,1653451226135326930,1653451228457672136,2322.3046875
mobilenet_v2,2,1653451230487964815,1653451232889122063,2401.124267578125
mobilenet_v2,4,1653451234879340998,1653451237171473542,2292.0888671875
mobilenet_v2,4,1653451239155407315,1653451241432312954,2276.8720703125
mobilenet_v2,4,1653451243399686732,1653451245582640685,2182.922607421875
mobilenet_v2,4,1653451247785078349,1653451250048246351,2263.138427734375
mobilenet_v2,8,1653451252286575963,1653451254504260535,2217.655029296875
mobilenet_v2,8,1653451256754927271,1653451259037954807,2282.9970703125
mobilenet_v2,8,1653451261176279791,1653451263345514480,2169.20361328125
mobilenet_v2,8,1653451265407105070,1653451267653346263,2246.206787109375
mobilenet_v2,16,1653451269734714912,1653451271984190111,2249.43505859375
mobilenet_v2,16,1653451274076341225,1653451276268056520,2191.67626953125
mobilenet_v2,16,1653451278460349101,1653451280652725835,2192.344970703125
mobilenet_v2,16,1653451282700265548,1653451284882727032,2182.428955078125
mobilenet_v2,32,1653451287273111513,1653451290635441518,3362.3125
mobilenet_v2,32,1653451292885032264,1653451296249053348,3364.003662109375
mobilenet_v2,32,1653451298602512326,1653451301964619679,3362.068115234375
mobilenet_v2,32,1653451304265906485,1653451307630102757,3364.168212890625
mobilenet_v2,64,1653451309948208122,1653451316328333989,6380.14453125
mobilenet_v2,64,1653451318998287651,1653451325382779412,6384.5146484375
mobilenet_v2,64,1653451328181705313,1653451334569788873,6388.10205078125
mobilenet_v2,64,1653451337040536780,1653451343422076499,6381.560546875
detectron2_maskrcnn,1,1653451352518714913,1653451360112341381,7593.64794921875
detectron2_maskrcnn,1,1653451365672554048,1653451373165057323,7492.515625
detectron2_maskrcnn,1,1653451378622130821,1653451386073774532,7451.6640625
detectron2_maskrcnn,1,1653451391926293624,1653451399375995415,7449.71630859375
detectron2_maskrcnn,2,1653451405924056270,1653451420873734731,14949.763671875
detectron2_maskrcnn,2,1653451427238988564,1653451442151803080,14912.9111328125
detectron2_maskrcnn,2,1653451448210900658,1653451463095863879,14885.0576171875
detectron2_maskrcnn,2,1653451469468794304,1653451484323239275,14854.5078125
detectron2_maskrcnn,4,1653451491880999367,1653451523488868546,31608.12109375
detectron2_maskrcnn,4,1653451530967857621,1653451562486968981,31519.38671875
detectron2_maskrcnn,4,1653451570614936656,1653451602052288008,31437.611328125
detectron2_maskrcnn,4,1653451609589299913,1653451641163892403,31574.861328125
hf_Bert,1,1653451654074043666,1653451658279093505,4205.03759765625
hf_Bert,1,1653451663067708614,1653451667273575414,4205.87646484375
hf_Bert,1,1653451672485296003,1653451676688859588,4203.5712890625
hf_Bert,1,1653451681868542463,1653451686075525397,4206.9912109375
hf_Bert,2,1653451691198597601,1653451697894727900,6696.16845703125
hf_Bert,2,1653451702920431856,1653451709622736795,6702.349609375
hf_Bert,2,1653451714882022932,1653451721577398303,6695.41552734375
hf_Bert,2,1653451726501420555,1653451733201597124,6700.22021484375
hf_Bert,4,1653451739006191267,1653451750829920860,11823.837890625
hf_Bert,4,1653451756237529682,1653451768073868293,11836.4423828125
hf_Bert,4,1653451773388003437,1653451785223548440,11835.6279296875
hf_Bert,4,1653451790949668182,1653451802790739512,11841.17578125
hf_Bert,8,1653451809091885684,1653451832396286826,23304.529296875
hf_Bert,8,1653451838424971920,1653451861107398033,22682.615234375
hf_Bert,8,1653451868015620977,1653451890758162460,22742.71484375
hf_Bert,8,1653451897254135214,1653451920149128465,22895.189453125
resnet18,1,1653451927970559236,1653451929407280887,1436.669921875
resnet18,1,1653451931749048298,1653451932939396626,1190.298095703125
resnet18,1,1653451935061156202,1653451936114086225,1052.900146484375
resnet18,1,1653451938220334356,1653451939253426371,1033.0633544921875
resnet18,2,1653451941364262520,1653451942445609404,1081.305419921875
resnet18,2,1653451944700272297,1653451945827173195,1126.8585205078125
resnet18,2,1653451948132392576,1653451949544266742,1411.8309326171875
resnet18,2,1653451952090029871,1653451953128412367,1038.339111328125
resnet18,4,1653451955578459242,1653451956595842173,1017.351318359375
resnet18,4,1653451958807152079,1653451960091496752,1284.3033447265625
resnet18,4,1653451962274886176,1653451963550659041,1275.746337890625
resnet18,4,1653451965724911568,1653451966991586087,1266.6378173828125
resnet18,8,1653451969175136734,1653451970496108267,1320.9310302734375
resnet18,8,1653451972641722149,1653451973966086401,1324.3336181640625
resnet18,8,1653451976111483506,1653451977424275931,1312.757568359375
resnet18,8,1653451979583213724,1653451980893870189,1310.6256103515625
resnet18,16,1653451983089794301,1653451984494671996,1404.8533935546875
resnet18,16,1653451986661544810,1653451988074919020,1413.35009765625
resnet18,16,1653451990526659270,1653451991931607169,1404.921875
resnet18,16,1653451994156092862,1653451995561194678,1405.078369140625
resnet18,32,1653451997827941559,1653452000240891286,2412.93603515625
resnet18,32,1653452002704012084,1653452005120582079,2416.548828125
resnet18,32,1653452007380799020,1653452009798649257,2417.83642578125
resnet18,32,1653452012058578705,1653452014483117775,2424.520751953125
resnet18,64,1653452017144161234,1653452021702944488,4558.7802734375
resnet18,64,1653452024534714988,1653452029100668336,4565.9638671875
resnet18,64,1653452031787697528,1653452036360670427,4572.97705078125
resnet18,64,1653452038862936057,1653452043432609670,4569.66015625
resnet18,128,1653452046237430553,1653452055306363664,9068.97265625
resnet18,128,1653452058284019245,1653452067350212784,9066.23046875
resnet18,128,1653452070192941630,1653452079264436294,9071.51171875
resnet18,128,1653452081992603019,1653452091059462802,9066.9072265625
resnet18,256,1653452094596897613,1653452112204335188,17607.560546875
resnet18,256,1653452116049394109,1653452133669102003,17619.849609375
resnet18,256,1653452137285974343,1653452154923039886,17637.208984375
resnet18,256,1653452158344077334,1653452175965438933,17621.458984375
hf_Reformer,1,1653452181143375336,1653452185590480569,4447.09912109375
hf_Reformer,1,1653452187879869620,1653452192335016459,4455.14501953125
hf_Reformer,1,1653452194930908624,1653452199381355799,4450.4453125
hf_Reformer,1,1653452202110272676,1653452206568353192,4458.0751953125
hf_Reformer,2,1653452209045911314,1653452217098593657,8052.72607421875
hf_Reformer,2,1653452219587932381,1653452227664714159,8076.8193359375
hf_Reformer,2,1653452230115371582,1653452238189240210,8073.90234375
hf_Reformer,2,1653452240684245944,1653452248751696625,8067.48583984375
hf_Reformer,4,1653452251591943139,1653452266901738767,15309.8896484375
hf_Reformer,4,1653452269948586950,1653452285234286814,15285.814453125
hf_Reformer,4,1653452288681923613,1653452303981855062,15300.048828125
hf_Reformer,4,1653452306892060859,1653452322194229685,15302.294921875
hf_Reformer,8,1653452325754009709,1653452355496634051,29742.888671875
hf_Reformer,8,1653452359703934031,1653452389572963633,29869.322265625
hf_Reformer,8,1653452393421572313,1653452423304755319,29883.431640625
hf_Reformer,8,1653452427391995574,1653452457293836410,29902.123046875
hf_Reformer,16,1653452462843411301,1653452521772907732,58930.0625
hf_Reformer,16,1653452527970651434,1653452587038272349,59068.15625
hf_Reformer,16,1653452593243002938,1653452652035440998,58793.0234375
hf_Reformer,16,1653452657998387876,1653452716783589324,58785.79296875
resnet50_quantized_qat,1,1653452724310292978,1653452729103050124,4792.7548828125
resnet50_quantized_qat,1,1653452732765629844,1653452737500970367,4735.3447265625
resnet50_quantized_qat,1,1653452740934292083,1653452745606241011,4671.9443359375
resnet50_quantized_qat,1,1653452749044883274,1653452753754447451,4709.56640625
resnet50_quantized_qat,2,1653452757135112996,1653452762008591769,4873.4853515625
resnet50_quantized_qat,2,1653452766062096351,1653452770919993113,4857.90380859375
resnet50_quantized_qat,2,1653452774473057115,1653452779287158779,4814.1123046875
resnet50_quantized_qat,2,1653452782954284895,1653452787800510565,4846.23291015625
resnet50_quantized_qat,4,1653452791333190563,1653452796290230865,4957.02685546875
resnet50_quantized_qat,4,1653452799722293895,1653452804703245080,4980.9619140625
resnet50_quantized_qat,4,1653452808891936390,1653452813810285889,4918.361328125
resnet50_quantized_qat,4,1653452817394932715,1653452822387829940,4992.90869140625
resnet50_quantized_qat,8,1653452825937277522,1653452831028775618,5091.51806640625
resnet50_quantized_qat,8,1653452834504880509,1653452839644280672,5139.4267578125
resnet50_quantized_qat,8,1653452844120223635,1653452849350978366,5230.783203125
resnet50_quantized_qat,8,1653452853023520511,1653452858292161996,5268.65576171875
resnet50_quantized_qat,16,1653452861948851434,1653452869523597494,7574.7939453125
resnet50_quantized_qat,16,1653452873550105770,1653452881112587149,7562.53759765625
resnet50_quantized_qat,16,1653452885261733252,1653452892804906205,7543.2265625
resnet50_quantized_qat,16,1653452896524838739,1653452904144490535,7619.70166015625
resnet50_quantized_qat,32,1653452909003040677,1653452922117929413,13115.0146484375
resnet50_quantized_qat,32,1653452926363458695,1653452939462296148,13098.9560546875
resnet50_quantized_qat,32,1653452944299597557,1653452957378803119,13079.318359375
resnet50_quantized_qat,32,1653452961692870768,1653452974792820507,13100.0693359375
mobilenet_v3_large,1,1653452981716927492,1653452984338595861,2621.61572265625
mobilenet_v3_large,1,1653452986678091654,1653452989279402511,2601.281494140625
mobilenet_v3_large,1,1653452991976038412,1653452994680638885,2704.567138671875
mobilenet_v3_large,1,1653452997152754314,1653452999741539983,2588.752685546875
mobilenet_v3_large,2,1653453002099673879,1653453004876826831,2777.12890625
mobilenet_v3_large,2,1653453007141357876,1653453009763691896,2622.306396484375
mobilenet_v3_large,2,1653453012063407228,1653453014707155449,2643.701904296875
mobilenet_v3_large,2,1653453016880357443,1653453019501890185,2621.508056640625
mobilenet_v3_large,4,1653453022164623401,1653453024807997994,2643.35107421875
mobilenet_v3_large,4,1653453027414641215,1653453030051766983,2637.098876953125
mobilenet_v3_large,4,1653453032326820267,1653453035003979943,2677.1279296875
mobilenet_v3_large,4,1653453037280995421,1653453039924907213,2643.88720703125
mobilenet_v3_large,8,1653453042462494922,1653453045180895036,2718.362548828125
mobilenet_v3_large,8,1653453047525385681,1653453050227738695,2702.33203125
mobilenet_v3_large,8,1653453053096809422,1653453055732686122,2635.843505859375
mobilenet_v3_large,8,1653453058044911692,1653453060788645265,2743.7138671875
mobilenet_v3_large,16,1653453063113458314,1653453066174773839,3061.295166015625
mobilenet_v3_large,16,1653453068516602077,1653453071265069137,2748.422607421875
mobilenet_v3_large,16,1653453073498561855,1653453076223545695,2724.9638671875
mobilenet_v3_large,16,1653453079196769906,1653453082092393545,2895.601806640625
mobilenet_v3_large,32,1653453084554029812,1653453087467030869,2912.98095703125
mobilenet_v3_large,32,1653453089868365305,1653453092789797257,2921.4130859375
mobilenet_v3_large,32,1653453095187398148,1653453097990326138,2802.889892578125
mobilenet_v3_large,32,1653453100447173432,1653453103427323609,2980.130859375
mobilenet_v3_large,64,1653453106847867615,1653453111864264365,5016.40771484375
mobilenet_v3_large,64,1653453114495074662,1653453119524457514,5029.3515625
mobilenet_v3_large,64,1653453122255898477,1653453127279473110,5023.58447265625
mobilenet_v3_large,64,1653453130578158205,1653453135632417904,5054.265625
mobilenet_v3_large,128,1653453138616912111,1653453148228600207,9611.728515625
mobilenet_v3_large,128,1653453152032602965,1653453161650712236,9618.1484375
mobilenet_v3_large,128,1653453164971255484,1653453174596656492,9625.46484375
mobilenet_v3_large,128,1653453178383759857,1653453188013034843,9629.310546875
timm_vision_transformer,1,1653453194246139451,1653453196664011327,2417.839111328125
timm_vision_transformer,1,1653453199177685506,1653453201593343902,2415.633544921875
timm_vision_transformer,1,1653453204112601535,1653453206521473840,2408.845947265625
timm_vision_transformer,1,1653453209160248323,1653453211541156831,2380.88525390625
timm_vision_transformer,2,1653453214687560573,1653453217203665287,2515.982421875
timm_vision_transformer,2,1653453219751410788,1653453222308201594,2556.765625
timm_vision_transformer,2,1653453225088119007,1653453227648274502,2560.10888671875
timm_vision_transformer,2,1653453230073051456,1653453232628160118,2555.087158203125
timm_vision_transformer,4,1653453235813174535,1653453238328542210,2515.343505859375
timm_vision_transformer,4,1653453241107602636,1653453243668332049,2560.70703125
timm_vision_transformer,4,1653453246178088211,1653453248728652991,2550.540283203125
timm_vision_transformer,4,1653453251272392310,1653453253828285275,2555.867431640625
timm_vision_transformer,8,1653453256810816015,1653453259377149515,2566.306640625
timm_vision_transformer,8,1653453262210725615,1653453264790093194,2579.34619140625
timm_vision_transformer,8,1653453267340238119,1653453269888506775,2548.242431640625
timm_vision_transformer,8,1653453272423885489,1653453274971900991,2547.97705078125
timm_vision_transformer,16,1653453277974358320,1653453282028521387,4054.169677734375
timm_vision_transformer,16,1653453285146713943,1653453289212906240,4066.191162109375
timm_vision_transformer,16,1653453291946715400,1653453296011222874,4064.509521484375
timm_vision_transformer,16,1653453299521706472,1653453303591608968,4069.117919921875
timm_vision_transformer,32,1653453306654681666,1653453314386138738,7727.6220703125
timm_vision_transformer,32,1653453318129385876,1653453325866406573,7733.19873046875
timm_vision_transformer,32,1653453329685526149,1653453337421710838,7732.3203125
timm_vision_transformer,32,1653453340421159081,1653453348161437337,7736.4609375
timm_vision_transformer,64,1653453352375138204,1653453367044828014,14662.435546875
timm_vision_transformer,64,1653453371937724563,1653453386605700097,14660.7431640625
timm_vision_transformer,64,1653453390899522687,1653453405576317240,14669.537109375
timm_vision_transformer,64,1653453410409409537,1653453425077937155,14662.9462890625
timm_vision_transformer,128,1653453430072684070,1653453458529087939,28456.634765625
timm_vision_transformer,128,1653453463674984485,1653453492151201085,28476.435546875
timm_vision_transformer,128,1653453496975183010,1653453525460619584,28485.654296875
timm_vision_transformer,128,1653453530659148917,1653453559148116915,28489.22265625
densenet121,1,1653453565243451179,1653453571205520427,5962.08056640625
densenet121,1,1653453574698209779,1653453580623286469,5925.09033203125
densenet121,1,1653453583318566134,1653453589145338616,5826.74365234375
densenet121,1,1653453592220761994,1653453598137021132,5916.26220703125
densenet121,2,1653453601367228590,1653453607353624533,5986.416015625
densenet121,2,1653453610054904284,1653453616089013003,6034.09814453125
densenet121,2,1653453619525925280,1653453625532733903,6006.83642578125
densenet121,2,1653453628516010734,1653453634472398280,5956.3876953125
densenet121,4,1653453637412731990,1653453643904341569,6491.64208984375
densenet121,4,1653453647158169045,1653453653466054558,6307.90234375
densenet121,4,1653453656398564664,1653453662709505006,6310.97314453125
densenet121,4,1653453666266459739,1653453672603374989,6336.95068359375
densenet121,8,1653453675405473141,1653453681696517604,6291.0751953125
densenet121,8,1653453685244684762,1653453691542805090,6298.15673828125
densenet121,8,1653453694336801773,1653453700555782472,6219.009765625
densenet121,8,1653453704115630463,1653453710455600551,6339.95458984375
densenet121,16,1653453713314842172,1653453720436967901,7122.1669921875
densenet121,16,1653453724364839721,1653453731475153579,7110.32080078125
densenet121,16,1653453734988508728,1653453741982735899,6994.2666015625
densenet121,16,1653453745468125439,1653453752650440915,7182.3515625
densenet121,32,1653453756562290903,1653453766778868947,10216.6240234375
densenet121,32,1653453771020360144,1653453781253949826,10233.642578125
densenet121,32,1653453785566547821,1653453795815926523,10249.4267578125
densenet121,32,1653453799975782210,1653453810234349938,10258.6328125
densenet121,64,1653453815189905705,1653453834019545606,18829.79296875
densenet121,64,1653453839355320065,1653453858233445565,18878.2734375
densenet121,64,1653453863826565163,1653453882680671763,18854.251953125
densenet121,64,1653453887241140417,1653453906084911548,18843.91796875
timm_regnet,1,1653453912576378885,1653453917344647896,4768.2705078125
timm_regnet,1,1653453920652266264,1653453925365520116,4713.24267578125
timm_regnet,1,1653453928218502976,1653453932905084438,4686.58544921875
timm_regnet,1,1653453936277449960,1653453941057674222,4780.2080078125
timm_regnet,2,1653453944405993040,1653453949635099927,5229.12060546875
timm_regnet,2,1653453952347433926,1653453957499874019,5152.44873046875
timm_regnet,2,1653453960862441309,1653453966058913736,5196.470703125
timm_regnet,2,1653453969452488620,1653453974744200562,5291.72998046875
timm_regnet,4,1653453977510689779,1653453983019355482,5508.673828125
timm_regnet,4,1653453986444148303,1653453991903735869,5459.58935546875
timm_regnet,4,1653453995373226451,1653454000962071874,5588.86865234375
timm_regnet,4,1653454003765471550,1653454009037934385,5272.47021484375
timm_regnet,8,1653454012388735624,1653454017692187614,5303.45263671875
timm_regnet,8,1653454020250000047,1653454025574304469,5324.3251953125
timm_regnet,8,1653454028963295667,1653454034289402271,5326.10888671875
timm_regnet,8,1653454037732180988,1653454043200755459,5468.5947265625
timm_regnet,16,1653454045868255085,1653454051299340981,5431.09716796875
timm_regnet,16,1653454054667638888,1653454060150260750,5482.6416015625
timm_regnet,16,1653454063059932157,1653454068541370447,5481.4560546875
timm_regnet,16,1653454071993812848,1653454077468402112,5474.58203125
timm_regnet,32,1653454081078513109,1653454090940027685,9861.5751953125
timm_regnet,32,1653454094769787443,1653454104633787006,9864.0576171875
timm_regnet,32,1653454108496554232,1653454118358768189,9862.2685546875
timm_regnet,32,1653454122252877418,1653454132153819638,9901.0029296875
timm_regnet,64,1653454136569736941,1653454154657214302,18087.630859375
timm_regnet,64,1653454158909610704,1653454177011550030,18102.09375
timm_regnet,64,1653454181584274923,1653454199679132324,18095.00390625
timm_regnet,64,1653454204195390843,1653454222284519293,18089.26171875
timm_regnet,128,1653454227569532014,1653454262376429075,34807.25
timm_regnet,128,1653454267820579122,1653454302622067269,34801.83203125
timm_regnet,128,1653454307851255080,1653454342660504406,34809.59765625
timm_regnet,128,1653454348109003043,1653454382915279266,34806.625
shufflenet_v2_x1_0,1,1653454388697893278,1653454391289626436,2591.704833984375
shufflenet_v2_x1_0,1,1653454393727963983,1653454396335782606,2607.749755859375
shufflenet_v2_x1_0,1,1653454399178565912,1653454401918520749,2739.927001953125
shufflenet_v2_x1_0,1,1653454404363726401,1653454407021032812,2657.27783203125
shufflenet_v2_x1_0,2,1653454409506357022,1653454412078385063,2571.96142578125
shufflenet_v2_x1_0,2,1653454414714253933,1653454417277403712,2563.121826171875
shufflenet_v2_x1_0,2,1653454419851596834,1653454422416361263,2564.739501953125
shufflenet_v2_x1_0,2,1653454424695050657,1653454427439768976,2744.694091796875
shufflenet_v2_x1_0,4,1653454430428922113,1653454433056089329,2627.14306640625
shufflenet_v2_x1_0,4,1653454435372829766,1653454437957898317,2584.993896484375
shufflenet_v2_x1_0,4,1653454440838214756,1653454443598504710,2760.267822265625
shufflenet_v2_x1_0,4,1653454446105110219,1653454448699548752,2594.414306640625
shufflenet_v2_x1_0,8,1653454450956836261,1653454453518185283,2561.31787109375
shufflenet_v2_x1_0,8,1653454456540000433,1653454459158264418,2618.2412109375
shufflenet_v2_x1_0,8,1653454461474072819,1653454464079712498,2605.60498046875
shufflenet_v2_x1_0,8,1653454467134044600,1653454469805193110,2671.12451171875
shufflenet_v2_x1_0,16,1653454472454224668,1653454475220495978,2766.224853515625
shufflenet_v2_x1_0,16,1653454478226519305,1653454480929537038,2702.9970703125
shufflenet_v2_x1_0,16,1653454483322075848,1653454486027766767,2705.648681640625
shufflenet_v2_x1_0,16,1653454489084144942,1653454491733266995,2649.102294921875
shufflenet_v2_x1_0,32,1653454494093594794,1653454496795422637,2701.78466796875
shufflenet_v2_x1_0,32,1653454499949020051,1653454502629013264,2679.973876953125
shufflenet_v2_x1_0,32,1653454504999770172,1653454507605324660,2605.5126953125
shufflenet_v2_x1_0,32,1653454510692967579,1653454513420195878,2727.20849609375
shufflenet_v2_x1_0,64,1653454515800549043,1653454518400238209,2599.636962890625
shufflenet_v2_x1_0,64,1653454521552661556,1653454524181502859,2628.81884765625
shufflenet_v2_x1_0,64,1653454526681177636,1653454529283476922,2602.251220703125
shufflenet_v2_x1_0,64,1653454532036992071,1653454534680737465,2643.721923828125
shufflenet_v2_x1_0,128,1653454537984302694,1653454542327155824,4342.82470703125
shufflenet_v2_x1_0,128,1653454545909076863,1653454550260639658,4351.529296875
shufflenet_v2_x1_0,128,1653454553672518034,1653454558030886086,4358.3701171875
shufflenet_v2_x1_0,128,1653454560798258286,1653454565151097003,4352.83837890625
shufflenet_v2_x1_0,256,1653454569049653469,1653454577392593220,8342.990234375
shufflenet_v2_x1_0,256,1653454581412781981,1653454589738557153,8325.7978515625
shufflenet_v2_x1_0,256,1653454593790694780,1653454602115135543,8324.46484375
shufflenet_v2_x1_0,256,1653454606344716335,1653454614660890965,8316.1904296875
hf_GPT2,1,1653454631532135502,1653454636587665102,5055.5361328125
hf_GPT2,1,1653454646952608690,1653454652015534135,5052.17919921875
hf_GPT2,1,1653454662384338036,1653454667440521532,5056.19580078125
hf_GPT2,1,1653454678108794696,1653454683160860421,5052.080078125
hf_GPT2,2,1653454694258175289,1653454702532324589,8274.2109375
hf_GPT2,2,1653454713056624553,1653454721335808785,8279.232421875
hf_GPT2,2,1653454732071483402,1653454740352105127,8280.67578125
hf_GPT2,2,1653454751027278020,1653454759309514037,8282.2890625
hf_GPT2,4,1653454770393308342,1653454785244059580,14850.8837890625
hf_GPT2,4,1653454796164681544,1653454811006849177,14842.3037109375
hf_GPT2,4,1653454822188594972,1653454837035228777,14846.76953125
hf_GPT2,4,1653454847934077302,1653454862783955306,14850.0146484375
hf_Longformer,1,1653454881783649996,1653454894777723093,12994.193359375
hf_Longformer,1,1653454903571338461,1653454916585509877,13014.2919921875
hf_Longformer,1,1653454924704968448,1653454937747935471,13043.08984375
hf_Longformer,1,1653454946836465738,1653454959865146855,13028.80078125
hf_Longformer,2,1653454969692018078,1653454993980285751,24288.5234375
hf_Longformer,2,1653455003613637545,1653455027913171598,24299.791015625
hf_Longformer,2,1653455037546016636,1653455061828781427,24283.013671875
